gene_id	name	chr	start	end	strand	is_cancer_gene_census
16482	RAB31	18	9708165.0	9862551.0	1.0	
16483	TXNDC2	18	9885726.0	9889275.0	1.0	
16484	VAPA	18	9914002.0	9960021.0	1.0	
16485	APCDD1	18	10454628.0	10489948.0	1.0	
16486	NAPG	18	10525905.0	10552761.0	1.0	
16487	PIEZO2	18	10666483.0	11148762.0	-1.0	
16488	SLC35G4	18	11609596.0	11610612.0	1.0	
16489	GNAL	18	11688956.0	11885685.0	1.0	
16490	CHMP1B	18	11851396.0	11854449.0	1.0	
16491	MPPE1	18	11882622.0	11909223.0	-1.0	
16492	IMPA2	18	11981025.0	12030883.0	1.0	
16493	ANKRD62	18	12093853.0	12129749.0	1.0	
16494	CIDEA	18	12254319.0	12277595.0	1.0	
16495	TUBB6	18	12307669.0	12344320.0	1.0	
16496	AFG3L2	18	12328944.0	12377314.0	-1.0	
16497	SPIRE1	18	12446512.0	12658134.0	-1.0	
16498	PSMG2	18	12658043.0	12725740.0	1.0	
16499	CEP76	18	12661833.0	12702777.0	-1.0	
16500	PTPN2	18	12785478.0	12929643.0	-1.0	
16501	SEH1L	18	12947133.0	12987536.0	1.0	
16502	CEP192	18	12991362.0	13125052.0	1.0	
16503	LDLRAD4	18	13217498.0	13652755.0	1.0	
16504	FAM210A	18	13663347.0	13726663.0	-1.0	
16505	RNMT	18	13726660.0	13764558.0	1.0	
16506	MC5R	18	13824149.0	13827323.0	1.0	
16507	MC2R	18	13882044.0	13915707.0	-1.0	
16508	ZNF519	18	14057457.0	14132490.0	-1.0	
16509	ANKRD20A5P	18	14179097.0	14252140.0	1.0	
16510	RNU6-316P	18	14190700.0	14190806.0	1.0	
16511	CYP4F35P	18	14337423.0	14342524.0	1.0	
16512	CXADRP3	18	14477955.0	14499278.0	-1.0	
16513	POTEC	18	14507339.0	14543585.0	-1.0	
16514	ANKRD30B	18	14728272.0	14852738.0	1.0	
16515	RNU6-721P	18	15320840.0	15320944.0	-1.0	
16516	ROCK1	18	20946906.0	21111851.0	-1.0	
16517	GREB1L	18	21242242.0	21525417.0	1.0	
16518	ESCO1	18	21529281.0	21600884.0	-1.0	
16519	SNRPD1	18	21612267.0	21633524.0	1.0	
16520	ABHD3	18	21650897.0	21704805.0	-1.0	
16521	MIB1	18	21704957.0	21870957.0	1.0	
16522	GATA6	18	22169443.0	22202528.0	1.0	
16523	CTAGE1	18	22413601.0	22417915.0	-1.0	
16524	RBBP8	18	22798261.0	23026488.0	1.0	
16525	CABLES1	18	23134564.0	23260467.0	1.0	
16526	TMEM241	18	23197144.0	23437961.0	-1.0	
16527	RIOK3	18	23452823.0	23486603.0	1.0	
16528	C18orf8	18	23503470.0	23531807.0	1.0	
16529	NPC1	18	23506184.0	23586898.0	-1.0	
16530	ANKRD29	18	23598926.0	23662885.0	-1.0	
16531	LAMA3	18	23689443.0	23955066.0	1.0	
16532	TTC39C	18	23992773.0	24135610.0	1.0	
16533	CABYR	18	24138956.0	24161603.0	1.0	
16534	OSBPL1A	18	24162044.0	24397880.0	-1.0	
16535	IMPACT	18	24426616.0	24453535.0	1.0	
16536	HRH4	18	24460629.0	24479957.0	1.0	
16537	ZNF521	18	25061926.0	25352190.0	-1.0	True
16538	SS18	18	26016253.0	26091217.0	-1.0	True
16539	PSMA8	18	26133852.0	26193355.0	1.0	
16540	TAF4B	18	26225936.0	26391685.0	1.0	
16541	KCTD1	18	26454910.0	26657401.0	-1.0	
16542	AQP4	18	26852038.0	26865818.0	-1.0	
16543	CHST9	18	26906481.0	27185317.0	-1.0	
16544	CDH2	18	27950966.0	28177446.0	-1.0	
16545	DSC3	18	30990008.0	31042815.0	-1.0	
16546	DSC2	18	31058840.0	31102415.0	-1.0	
16547	DSC1	18	31129236.0	31162856.0	-1.0	
16548	DSG1	18	31318089.0	31357029.0	1.0	
16549	DSG4	18	31376777.0	31414912.0	1.0	
16550	DSG3	18	31447795.0	31478702.0	1.0	
16551	DSG2	18	31498043.0	31549008.0	1.0	
16552	TTR	18	31591726.0	31599021.0	1.0	
16553	B4GALT6	18	31622247.0	31685836.0	-1.0	
16554	SLC25A52	18	31759562.0	31760880.0	-1.0	
16555	TRAPPC8	18	31829173.0	31953136.0	-1.0	
16556	RNF125	18	32018372.0	32073213.0	1.0	
16557	RNF138	18	32091855.0	32131561.0	1.0	
16558	MEP1B	18	32185069.0	32220404.0	1.0	
16559	KLHL14	18	32672671.0	32773062.0	-1.0	
16560	CCDC178	18	32937402.0	33441101.0	-1.0	
16561	ASXL3	18	33578577.0	33751192.0	1.0	
16562	NOL4	18	33851100.0	34224952.0	-1.0	
16563	DTNA	18	34493290.0	34891844.0	1.0	
16564	MAPRE2	18	34976928.0	35143470.0	1.0	
16565	ZNF397	18	35241030.0	35267133.0	1.0	
16566	ZSCAN30	18	35251058.0	35290245.0	-1.0	
16567	ZNF271P	18	35290282.0	35328390.0	1.0	
16568	ZNF24	18	35332212.0	35345482.0	-1.0	
16569	ZNF396	18	35366697.0	35377337.0	-1.0	
16570	INO80C	18	35452230.0	35497991.0	-1.0	
16571	GALNT1	18	35581117.0	35711834.0	1.0	
16572	MIR187	18	35904818.0	35904926.0	-1.0	
16573	C18orf21	18	35972083.0	35979286.0	1.0	
16574	RPRD1A	18	35984387.0	36067576.0	-1.0	
16575	SLC39A6	18	36108532.0	36129385.0	-1.0	
16576	ELP2	18	36129444.0	36180556.0	1.0	
16577	MOCOS	18	36187519.0	36272157.0	1.0	
16578	FHOD3	18	36297714.0	36780055.0	1.0	
16579	TPGS2	18	36777647.0	36829216.0	-1.0	
16580	KIAA1328	18	36829106.0	37232172.0	1.0	
16581	CELF4	18	37243047.0	37566037.0	-1.0	
16582	MIR4318	18	37657135.0	37657215.0	1.0	
16583	PIK3C3	18	41955206.0	42087830.0	1.0	
16584	RIT2	18	42743227.0	43115691.0	-1.0	
16585	SYT4	18	43267878.0	43277650.0	-1.0	
16586	LINC01478	18	44323436.0	44531697.0	-1.0	
16587	SETBP1	18	44680173.0	45068510.0	1.0	True
16588	SLC14A2	18	45212995.0	45683686.0	1.0	
16589	SLC14A1	18	45724127.0	45752520.0	1.0	
16590	SIGLEC15	18	45825512.0	45844080.0	1.0	
16591	EPG5	18	45847609.0	45967274.0	-1.0	
16592	PSTPIP2	18	45983536.0	46072272.0	-1.0	
16593	ATP5A1	18	46080248.0	46104334.0	-1.0	
16594	HAUS1	18	46104332.0	46128333.0	1.0	
16595	C18orf25	18	46173553.0	46266991.0	1.0	
16596	RNF165	18	46326809.0	46463140.0	1.0	
16597	LOXHD1	18	46476972.0	46657033.0	-1.0	
16598	ST8SIA5	18	46667821.0	46759257.0	-1.0	
16599	PIAS2	18	46803224.0	46920160.0	-1.0	
16600	KATNAL2	18	46917492.0	47102243.0	1.0	
16601	HDHD2	18	47107403.0	47150520.0	-1.0	
16602	IER3IP1	18	47152834.0	47176374.0	-1.0	
16603	SKOR2	18	47206322.0	47251603.0	-1.0	
16604	SMAD2	18	47808957.0	47931146.0	-1.0	True
16605	ZBTB7C	18	48026673.0	48410752.0	-1.0	
16606	CTIF	18	48539046.0	48863217.0	1.0	
16607	SMAD7	18	48919853.0	48950711.0	-1.0	
16608	DYM	18	49041474.0	49461347.0	-1.0	
16609	C18orf32	18	49477250.0	49487252.0	-1.0	
16610	RPL17-C18orf32	18	49481681.0	49492479.0	-1.0	
16611	RPL17	18	49488453.0	49492523.0	-1.0	
16612	LIPG	18	49560699.0	49599182.0	1.0	
16613	ACAA2	18	49782167.0	49813960.0	-1.0	
16614	MYO5B	18	49822813.0	50195093.0	-1.0	
16615	CFAP53	18	50227193.0	50266522.0	-1.0	
16616	MBD1	18	50266882.0	50281774.0	-1.0	
16617	CXXC1	18	50282343.0	50288304.0	-1.0	
16618	SKA1	18	50374995.0	50394173.0	1.0	
16619	MAPK4	18	50560078.0	50731824.0	1.0	
16620	MRO	18	50795120.0	50825402.0	-1.0	
16621	ME2	18	50878734.0	50954257.0	1.0	
16622	ELAC1	18	50967991.0	50988121.0	1.0	
16623	SMAD4	18	51028394.0	51085045.0	1.0	True
16624	MEX3C	18	51174550.0	51218304.0	-1.0	
16625	DCC	18	52340172.0	53535903.0	1.0	
16626	MBD2	18	54151601.0	54224788.0	-1.0	
16627	POLI	18	54269404.0	54321266.0	1.0	
16628	STARD6	18	54324358.0	54357964.0	-1.0	
16629	C18orf54	18	54357917.0	54385218.0	1.0	
16630	DYNAP	18	54587757.0	54599493.0	1.0	
16631	RAB27B	18	54717860.0	54895516.0	1.0	
16632	CCDC68	18	54901509.0	54959508.0	-1.0	
16633	TCF4	18	55222331.0	55664787.0	-1.0	
16634	TXNL1	18	56597208.0	56651600.0	-1.0	
16635	WDR7	18	56651343.0	57036606.0	1.0	
16636	BOD1L2	18	57147062.0	57150300.0	1.0	
16637	ST8SIA3	18	57350813.0	57371731.0	1.0	
16638	ONECUT2	18	57435685.0	57491297.0	1.0	
16639	FECH	18	57548283.0	57586772.0	-1.0	
16640	NARS	18	57600656.0	57622213.0	-1.0	
16641	ATP8B1	18	57646426.0	57803101.0	-1.0	
16642	NEDD4L	18	58044367.0	58401540.0	1.0	
16643	ALPK2	18	58481247.0	58628957.0	-1.0	
16644	MALT1	18	58671386.0	58754477.0	1.0	True
16645	ZNF532	18	58862600.0	58986480.0	1.0	
16646	SEC11C	18	59139477.0	59158836.0	1.0	
16647	GRP	18	59220168.0	59230774.0	1.0	
16648	RAX	18	59267035.0	59274086.0	-1.0	
16649	CPLX4	18	59275156.0	59318649.0	-1.0	
16650	LMAN1	18	59327823.0	59359962.0	-1.0	
16651	CCBE1	18	59430940.0	59697380.0	-1.0	
16652	PMAIP1	18	59899948.0	59904306.0	1.0	
16653	MC4R	18	60371110.0	60372775.0	-1.0	
16654	CDH20	18	61333582.0	61555773.0	1.0	
16655	RNF152	18	61808063.0	61894247.0	-1.0	
16656	PIGN	18	61905255.0	62187118.0	-1.0	
16657	KIAA1468	18	62187258.0	62307829.0	1.0	
16658	TNFRSF11A	18	62325287.0	62391292.0	1.0	
16659	ZCCHC2	18	62523007.0	62587709.0	1.0	
16660	PHLPP1	18	62715450.0	62980433.0	1.0	
16661	BCL2	18	63123346.0	63320128.0	-1.0	True
16662	KDSR	18	63327726.0	63367510.0	-1.0	True
16663	VPS4B	18	63389190.0	63422483.0	-1.0	
16664	SERPINB5	18	63476761.0	63505085.0	1.0	
16665	SERPINB12	18	63556160.0	63567011.0	1.0	
16666	SERPINB13	18	63586989.0	63604639.0	1.0	
16667	SERPINB4	18	63637259.0	63644298.0	-1.0	
16668	SERPINB11	18	63647579.0	63726432.0	1.0	
16669	SERPINB3	18	63655197.0	63661963.0	-1.0	
16670	SERPINB7	18	63752935.0	63805376.0	1.0	
16671	SERPINB2	18	63871692.0	63903890.0	1.0	
16672	SERPINB10	18	63897174.0	63936111.0	1.0	
16673	HMSD	18	63949301.0	63981774.0	1.0	
16674	SERPINB8	18	63969925.0	64019779.0	1.0	
16675	LINC00305	18	64080009.0	64149030.0	-1.0	
16676	CDH7	18	65750252.0	65890341.0	1.0	
16677	CDH19	18	66501083.0	66604138.0	-1.0	
16678	DSEL	18	67506582.0	67516980.0	-1.0	
16679	TMX3	18	68673688.0	68715298.0	-1.0	
16680	CCDC102B	18	68715209.0	69055189.0	1.0	
16681	DOK6	18	69401055.0	69849087.0	1.0	
16682	CD226	18	69831158.0	69961803.0	-1.0	
16683	RTTN	18	70003031.0	70205945.0	-1.0	
16684	SOCS6	18	70288901.0	70330200.0	1.0	
16685	CBLN2	18	72536680.0	72638521.0	-1.0	
16686	NETO1	18	72742314.0	72868146.0	-1.0	
16687	FBXO15	18	74073353.0	74147865.0	-1.0	
16688	TIMM21	18	74148511.0	74160530.0	1.0	
16689	CYB5A	18	74250847.0	74292016.0	-1.0	
16690	C18orf63	18	74315813.0	74359187.0	1.0	
16691	FAM69C	18	74434099.0	74457944.0	-1.0	
16692	CNDP2	18	74495816.0	74523454.0	1.0	
16693	CNDP1	18	74534440.0	74587212.0	1.0	
16694	LINC00909	18	74591774.0	74598508.0	-1.0	
16695	ZNF407	18	74597870.0	75065671.0	1.0	
16696	ZADH2	18	75195108.0	75209348.0	-1.0	
16697	TSHZ1	18	75210755.0	75289950.0	1.0	
16698	SMIM21	18	75409476.0	75427703.0	-1.0	
16699	ZNF516	18	76358190.0	76495190.0	-1.0	
16700	C18orf65	18	76495521.0	76498088.0	1.0	
16701	ZNF236	18	76822607.0	76970727.0	1.0	
16702	MBP	18	76978827.0	77133683.0	-1.0	
16703	GALR1	18	77250549.0	77277896.0	1.0	
16704	SALL3	18	78980275.0	79002677.0	1.0	
16705	ATP9B	18	79069285.0	79378283.0	1.0	
16706	NFATC1	18	79395856.0	79529325.0	1.0	
16707	CTDP1	18	79679801.0	79756623.0	1.0	
16708	KCNG2	18	79863668.0	79900184.0	1.0	
16709	PQLC1	18	79902420.0	79951664.0	-1.0	
16710	HSBP1L1	18	79964561.0	79970822.0	1.0	
16711	TXNL4A	18	79970811.0	80033949.0	-1.0	
16712	RBFA	18	80034358.0	80046397.0	1.0	
16713	ADNP2	18	80109031.0	80147523.0	1.0	
16714	PARD6G-AS1	18	80147924.0	80178432.0	1.0	
16715	PARD6G	18	80157232.0	80247546.0	-1.0	
16716	OR4F17	19	107104.0	117102.0	1.0	
16717	MIER2	19	301444.0	344815.0	-1.0	
16718	THEG	19	361747.0	376670.0	-1.0	
16719	C2CD4C	19	405438.0	409170.0	-1.0	
16720	SHC2	19	416583.0	460996.0	-1.0	
16721	ODF3L2	19	463346.0	474983.0	-1.0	
16722	MADCAM1	19	489176.0	505342.0	1.0	
16723	TPGS1	19	507497.0	519654.0	1.0	
16724	CDC34	19	531712.0	542092.0	1.0	
16725	GZMM	19	544034.0	549924.0	1.0	
16726	BSG	19	571277.0	583493.0	1.0	
16727	HCN2	19	589893.0	617159.0	1.0	
16728	POLRMT	19	617224.0	633604.0	-1.0	
16729	FGF22	19	639879.0	644371.0	1.0	
16730	RNF126	19	647526.0	663277.0	-1.0	
16731	FSTL3	19	676365.0	683399.0	1.0	True
16732	PRSS57	19	685546.0	695498.0	-1.0	
16733	PALM	19	708939.0	748329.0	1.0	
16734	MISP	19	751126.0	764318.0	1.0	
16735	PTBP1	19	797075.0	812327.0	1.0	
16736	AZU1	19	825097.0	832018.0	1.0	
16737	PRTN3	19	840960.0	848175.0	1.0	
16738	ELANE	19	851014.0	856247.0	1.0	
16739	CFD	19	859643.0	863630.0	1.0	
16740	MED16	19	867630.0	893218.0	-1.0	
16741	R3HDM4	19	896503.0	913245.0	-1.0	
16742	KISS1R	19	917287.0	921015.0	1.0	
16743	ARID3A	19	925781.0	975934.0	1.0	
16744	WDR18	19	984271.0	998438.0	1.0	
16745	GRIN3B	19	1000419.0	1009732.0	1.0	
16746	TMEM259	19	1009648.0	1021179.0	-1.0	
16747	CNN2	19	1026581.0	1039068.0	1.0	
16748	ABCA7	19	1040101.0	1065572.0	1.0	
16749	POLR2E	19	1086579.0	1095380.0	-1.0	
16750	GPX4	19	1103926.0	1106791.0	1.0	
16751	SBNO2	19	1107636.0	1174283.0	-1.0	
16752	STK11	19	1177558.0	1228435.0	1.0	True
16753	ATP5D	19	1241746.0	1244826.0	1.0	
16754	MIDN	19	1248553.0	1259140.0	1.0	
16755	CIRBP	19	1259384.0	1274880.0	1.0	
16756	C19orf24	19	1275438.0	1279249.0	1.0	
16757	EFNA2	19	1286154.0	1300237.0	1.0	
16758	MUM1	19	1354711.0	1378431.0	1.0	
16759	NDUFS7	19	1383527.0	1395589.0	1.0	
16760	GAMT	19	1397026.0	1401570.0	-1.0	
16761	DAZAP1	19	1407569.0	1435687.0	1.0	
16762	RPS15	19	1438358.0	1440494.0	1.0	
16763	APC2	19	1446302.0	1473244.0	1.0	
16764	C19orf25	19	1461143.0	1479556.0	-1.0	
16765	PCSK4	19	1481428.0	1490752.0	-1.0	
16766	REEP6	19	1490747.0	1497927.0	1.0	
16767	ADAMTSL5	19	1505018.0	1513604.0	-1.0	
16768	PLK5	19	1524074.0	1535456.0	1.0	
16769	MEX3D	19	1554669.0	1568058.0	-1.0	
16770	MBD3	19	1573596.0	1592801.0	-1.0	
16771	UQCR11	19	1597172.0	1605490.0	-1.0	
16772	TCF3	19	1609290.0	1652605.0	-1.0	True
16773	ONECUT3	19	1752373.0	1780988.0	1.0	
16774	ATP8B3	19	1782075.0	1812276.0	-1.0	
16775	REXO1	19	1815246.0	1848463.0	-1.0	
16776	KLF16	19	1852399.0	1863568.0	-1.0	
16777	ABHD17A	19	1876810.0	1885547.0	-1.0	
16778	SCAMP4	19	1905214.0	1926013.0	1.0	
16779	ADAT3	19	1905378.0	1913447.0	1.0	
16780	CSNK1G2	19	1941149.0	1981338.0	1.0	
16781	BTBD2	19	1985438.0	2034881.0	-1.0	
16782	MKNK2	19	2037465.0	2051244.0	-1.0	
16783	MOB3A	19	2071038.0	2096673.0	-1.0	
16784	IZUMO4	19	2096429.0	2099593.0	1.0	
16785	AP3D1	19	2100988.0	2164465.0	-1.0	
16786	DOT1L	19	2164149.0	2232578.0	1.0	
16787	PLEKHJ1	19	2230084.0	2237704.0	-1.0	
16788	SF3A2	19	2236504.0	2248679.0	1.0	
16789	AMH	19	2249309.0	2252073.0	1.0	
16790	JSRP1	19	2252252.0	2269759.0	-1.0	
16791	OAZ1	19	2269509.0	2273490.0	1.0	
16792	C19orf35	19	2274622.0	2282176.0	-1.0	
16793	LINGO3	19	2289784.0	2292024.0	-1.0	
16794	LSM7	19	2321517.0	2328620.0	-1.0	
16795	SPPL2B	19	2328615.0	2354806.0	1.0	
16796	TMPRSS9	19	2389771.0	2426239.0	1.0	
16797	TIMM13	19	2425624.0	2427894.0	-1.0	
16798	LMNB2	19	2427638.0	2456996.0	-1.0	
16799	GADD45B	19	2476122.0	2478259.0	1.0	
16800	GNG7	19	2511219.0	2702709.0	-1.0	
16801	DIRAS1	19	2714567.0	2721418.0	-1.0	
16802	SLC39A3	19	2732204.0	2740152.0	-1.0	
16803	SGTA	19	2754714.0	2783371.0	-1.0	
16804	THOP1	19	2785460.0	2815807.0	1.0	
16805	ZNF554	19	2819874.0	2835773.0	1.0	
16806	ZNF555	19	2841435.0	2860484.0	1.0	
16807	ZNF556	19	2867335.0	2883445.0	1.0	
16808	ZNF57	19	2900898.0	2918476.0	1.0	
16809	ZNF77	19	2933218.0	2944971.0	-1.0	
16810	TLE6	19	2977446.0	2995184.0	1.0	
16811	TLE2	19	2997638.0	3047635.0	-1.0	
16812	AES	19	3052910.0	3063107.0	-1.0	
16813	GNA11	19	3094410.0	3124004.0	1.0	True
16814	GNA15	19	3136193.0	3163769.0	1.0	
16815	S1PR4	19	3172346.0	3180332.0	1.0	
16816	NCLN	19	3185563.0	3209575.0	1.0	
16817	CELF5	19	3224703.0	3297076.0	1.0	
16818	NFIC	19	3314403.0	3469217.0	1.0	
16819	SMIM24	19	3473986.0	3480542.0	-1.0	
16820	DOHH	19	3490822.0	3500940.0	-1.0	
16821	FZR1	19	3506273.0	3538330.0	1.0	
16822	MFSD12	19	3538261.0	3574290.0	-1.0	
16823	C19orf71	19	3539154.0	3544030.0	1.0	
16824	HMG20B	19	3572777.0	3579088.0	1.0	
16825	GIPC3	19	3585553.0	3593541.0	1.0	
16826	TBXA2R	19	3594506.0	3606840.0	-1.0	
16827	CACTIN	19	3610641.0	3626815.0	-1.0	
16828	PIP5K1C	19	3630183.0	3700479.0	-1.0	
16829	TJP3	19	3708109.0	3750813.0	1.0	
16830	APBA3	19	3750819.0	3761699.0	-1.0	
16831	MRPL54	19	3762664.0	3768575.0	1.0	
16832	RAX2	19	3769089.0	3772221.0	-1.0	
16833	MATK	19	3777970.0	3802129.0	-1.0	
16834	ZFR2	19	3804024.0	3869032.0	-1.0	
16835	ATCAY	19	3879864.0	3928079.0	1.0	
16836	NMRK2	19	3933103.0	3942416.0	1.0	
16837	DAPK3	19	3958453.0	3971123.0	-1.0	
16838	EEF2	19	3976056.0	3985469.0	-1.0	
16839	PIAS4	19	4007646.0	4039386.0	1.0	
16840	ZBTB7A	19	4044364.0	4066945.0	-1.0	
16841	MAP2K2	19	4090321.0	4124129.0	-1.0	True
16842	CREB3L3	19	4153601.0	4173054.0	1.0	
16843	SIRT6	19	4174109.0	4182604.0	-1.0	
16844	ANKRD24	19	4183354.0	4224814.0	1.0	
16845	EBI3	19	4229498.0	4237531.0	1.0	
16846	CCDC94	19	4247079.0	4269090.0	1.0	
16847	SHD	19	4278601.0	4290724.0	1.0	
16848	TMIGD2	19	4292232.0	4302431.0	-1.0	
16849	FSD1	19	4304600.0	4323843.0	1.0	
16850	STAP2	19	4324043.0	4342786.0	-1.0	
16851	MPND	19	4343527.0	4360086.0	1.0	
16852	SH3GL1	19	4360370.0	4400547.0	-1.0	True
16853	CHAF1A	19	4402662.0	4445018.0	1.0	
16854	UBXN6	19	4444999.0	4457822.0	-1.0	
16855	PLIN4	19	4502180.0	4518465.0	-1.0	
16856	PLIN5	19	4522531.0	4535224.0	-1.0	
16857	LRG1	19	4536409.0	4540474.0	-1.0	
16858	SEMA6B	19	4542593.0	4559808.0	-1.0	
16859	TNFAIP8L1	19	4639518.0	4655568.0	1.0	
16860	MYDGF	19	4641374.0	4670370.0	-1.0	
16861	DPP9	19	4675224.0	4724673.0	-1.0	
16862	MIR7-3HG	19	4769140.0	4772533.0	1.0	
16863	MIR7-3	19	4770670.0	4770779.0	1.0	
16864	FEM1A	19	4791681.0	4801273.0	1.0	
16865	TICAM1	19	4815932.0	4831704.0	-1.0	
16866	PLIN3	19	4838341.0	4867768.0	-1.0	
16867	ARRDC5	19	4890437.0	4902867.0	-1.0	
16868	UHRF1	19	4903080.0	4962154.0	1.0	
16869	KDM4B	19	4969113.0	5153595.0	1.0	
16870	PTPRS	19	5158495.0	5340803.0	-1.0	
16871	ZNRF4	19	5455431.0	5456856.0	1.0	
16872	TINCR	19	5558167.0	5568034.0	-1.0	
16873	SAFB2	19	5586999.0	5624046.0	-1.0	
16874	SAFB	19	5623035.0	5668478.0	1.0	
16875	RPL36	19	5674947.0	5691876.0	1.0	
16876	C19orf70	19	5678421.0	5680896.0	-1.0	
16877	HSD11B1L	19	5680604.0	5688523.0	1.0	
16878	LONP1	19	5691834.0	5720572.0	-1.0	
16879	CATSPERD	19	5720677.0	5778734.0	1.0	
16880	PRR22	19	5782960.0	5784765.0	-1.0	
16881	DUS3L	19	5784832.0	5791238.0	-1.0	
16882	NRTN	19	5823802.0	5828324.0	1.0	
16883	FUT6	19	5830610.0	5839731.0	-1.0	
16884	FUT3	19	5842888.0	5851474.0	-1.0	
16885	FUT5	19	5865826.0	5870540.0	-1.0	
16886	NDUFA11	19	5891276.0	5904006.0	-1.0	
16887	VMAC	19	5904858.0	5910853.0	1.0	
16888	CAPS	19	5911707.0	5915877.0	1.0	
16889	RANBP3	19	5916139.0	5978142.0	-1.0	
16890	RFX2	19	5993164.0	6199572.0	-1.0	
16891	ACSBG2	19	6135247.0	6193094.0	1.0	
16892	MLLT1	19	6210379.0	6279948.0	-1.0	True
16893	ACER1	19	6306142.0	6333629.0	-1.0	
16894	CLPP	19	6361452.0	6368908.0	1.0	
16895	ALKBH7	19	6372433.0	6375251.0	1.0	
16896	PSPN	19	6375148.0	6379058.0	-1.0	
16897	GTF2F1	19	6379569.0	6393981.0	-1.0	
16898	KHSRP	19	6413348.0	6424794.0	-1.0	
16899	SLC25A41	19	6426037.0	6433779.0	-1.0	
16900	SLC25A23	19	6436079.0	6465203.0	-1.0	
16901	CRB3	19	6463777.0	6467221.0	1.0	
16902	DENND1C	19	6467207.0	6482557.0	-1.0	
16903	TUBB4A	19	6494319.0	6502848.0	-1.0	
16904	TNFSF9	19	6530999.0	6535928.0	1.0	
16905	CD70	19	6583183.0	6604103.0	-1.0	
16906	TNFSF14	19	6661253.0	6670588.0	-1.0	
16907	C3	19	6677704.0	6730562.0	-1.0	
16908	GPR108	19	6729914.0	6737603.0	-1.0	
16909	TRIP10	19	6737925.0	6751526.0	1.0	
16910	SH2D3A	19	6752160.0	6767588.0	-1.0	
16911	VAV1	19	6772714.0	6857366.0	1.0	
16912	ADGRE1	19	6887566.0	6940459.0	1.0	
16913	ADGRE4P	19	6952500.0	6997872.0	-1.0	
16914	MBD3L5	19	7030578.0	7033011.0	1.0	
16915	MBD3L2	19	7049321.0	7051735.0	1.0	
16916	ZNF557	19	7069444.0	7087968.0	1.0	
16917	INSR	19	7112255.0	7294034.0	-1.0	
16918	ARHGEF18	19	7395113.0	7472477.0	1.0	
16919	PEX11G	19	7476875.0	7497449.0	-1.0	
16920	ZNF358	19	7515292.0	7521026.0	1.0	
16921	MCOLN1	19	7522626.0	7534009.0	1.0	
16922	PNPLA6	19	7534004.0	7561764.0	1.0	
16923	CAMSAP3	19	7595902.0	7618304.0	1.0	
16924	XAB2	19	7619525.0	7629565.0	-1.0	
16925	PET100	19	7629737.0	7631956.0	1.0	
16926	PCP2	19	7631611.0	7633748.0	-1.0	
16927	STXBP2	19	7636881.0	7647873.0	1.0	
16928	RETN	19	7669044.0	7670454.0	1.0	
16929	MCEMP1	19	7676628.0	7679826.0	1.0	
16930	TRAPPC5	19	7680843.0	7687703.0	1.0	
16931	FCER2	19	7688758.0	7702146.0	-1.0	
16932	CLEC4G	19	7728957.0	7733906.0	-1.0	
16933	CD209	19	7739994.0	7747564.0	-1.0	
16934	CLEC4M	19	7763149.0	7769605.0	1.0	
16935	CLEC4GP1	19	7787549.0	7790621.0	1.0	
16936	EVI5L	19	7830233.0	7864976.0	1.0	
16937	PRR36	19	7868719.0	7874379.0	-1.0	
16938	LRRC8E	19	7888505.0	7902021.0	1.0	
16939	MAP2K7	19	7903843.0	7914478.0	1.0	
16940	SNAPC2	19	7920316.0	7923250.0	1.0	
16941	CTXN1	19	7924485.0	7926166.0	-1.0	
16942	TIMM44	19	7926718.0	7943920.0	-1.0	
16943	ELAVL1	19	7958579.0	8005659.0	-1.0	
16944	CCL25	19	8052767.0	8062650.0	1.0	
16945	FBN3	19	8065402.0	8149846.0	-1.0	
16946	CERS4	19	8206736.0	8262421.0	1.0	
16947	CD320	19	8302127.0	8308356.0	-1.0	
16948	NDUFA7	19	8308768.0	8321396.0	-1.0	
16949	RPS28	19	8321158.0	8323340.0	1.0	
16950	KANK3	19	8322584.0	8343262.0	-1.0	
16951	ANGPTL4	19	8363289.0	8374373.0	1.0	
16952	RAB11B	19	8389981.0	8404434.0	1.0	
16953	MARCH2	19	8413270.0	8439017.0	1.0	
16954	HNRNPM	19	8444767.0	8489114.0	1.0	
16955	PRAM1	19	8490056.0	8503112.0	-1.0	
16956	ZNF414	19	8509678.0	8514164.0	-1.0	
16957	MYO1F	19	8520790.0	8577577.0	-1.0	
16958	ADAMTS10	19	8580242.0	8610735.0	-1.0	
16959	ACTL9	19	8697397.0	8698822.0	-1.0	
16960	OR2Z1	19	8721634.0	8732160.0	1.0	
16961	ZNF558	19	8806170.0	8832328.0	-1.0	
16962	MBD3L1	19	8832398.0	8843340.0	1.0	
16963	MUC16	19	8848844.0	8981342.0	-1.0	
16964	OR1M1	19	9087061.0	9095669.0	1.0	
16965	OR7G2	19	9100407.0	9107475.0	-1.0	
16966	OR7G1	19	9114828.0	9115763.0	-1.0	
16967	OR7G3	19	9126012.0	9126950.0	-1.0	
16968	ZNF317	19	9140380.0	9163424.0	1.0	
16969	OR7D2	19	9178979.0	9188817.0	1.0	
16970	OR7D4	19	9210276.0	9219589.0	-1.0	
16971	OR7E24	19	9247344.0	9252625.0	1.0	
16972	ZNF699	19	9294275.0	9309838.0	-1.0	
16973	ZNF559	19	9323772.0	9351162.0	1.0	
